150.76941613919175;11.8955042527339
178.7346833886474;12.059538274605103
196.05118781870488;12.84325637910085
211.10474350101663;13.025516403402186
229.85067481815196;13.408262454434993
252.11949334446737;13.863912515188336
280.6679167308189;14.228432563791008
293.4066004831603;14.629404617253948
310.1460576201488;14.73876063183475
341.4548873833601;15.212636695018226
401.805673092189;15.540704738760631
460.7377692533001;15.814094775212636
514.8095400866267;16.23329283110571
575.2271253857182;16.47023086269745
649.9072857404925;16.998784933171322
726.1798211447898;16.98055893074119
916.7459414996699;17.96476306196841
1074.7941679667654;18.347509113001216
1250.802541521036;18.839611178614824
1371.985108556886;19.240583232077764
1550.1061730715091;19.641555285540704
1719.2592335311494;20.078979343863914
1885.8276889054375;20.188335358444714
2038.153775726668;20.297691373025515
2194.6509726749828;20.51640340218712
2380.7118152172657;20.498177399756987
