181.3988536264872;12.24179829890644
204.94936937783422;11.49453219927096
223.97564875279224;12.059538274605103
245.67527212929843;13.845686512758201
276.5458007663464;13.754556500607533
312.4489837617966;14.064398541919806
353.0133785551938;14.939246658566221
395.9044300895642;15.394896719319561
437.48569347309126;15.540704738760631
483.43417614784755;15.886998784933171
542.1713272651713;16.215066828675575
635.6423892427093;16.48845686512758
720.8274641823274;16.87120291616039
802.4494259077197;17.07168894289186
893.313744461813;17.32685297691373
976.2436745377946;17.800729040097206
1111.176716177401;18.201701093560146
1236.9993684827773;18.52976913730255
1361.8728005109233;18.67557715674362
1516.082698331961;19.003645200486027
1662.966628547748;19.204131227217495
1830.8408858400014;19.67800729040097
1986.0581855480468;20.02430133657351
2099.3669380226006;20.170109356014578
2354.4395811524764;19.96962332928311
2434.1390381493043;19.933171324422844
2630.7544959885545;19.91494532199271
