0.07236092872555873;0.002330611470182414
0.08864584867434876;0.0015372588004246863
0.09936768660610665;0.0009166688769938672
0.12328467394420659;0.0007305271542664457
0.13819612567338269;0.000546610518552282
0.1692973412528485;0.0003560234807335538
0.18977408869602355;0.00025650209056800457
0.22955224405732252;0.00016290659402416622
0.2573169052846694;0.0001348316641657364
0.30732883225297314;0.00008893424106355292
0.34015780529174017;0.00006998684715153342
0.40627062946521897;0.00004979116012144726
0.43840275860289996;0.000041733223166466164
0.5104920471788186;0.000028230068935774724
0.5508670957155557;0.000023961724595562235
0.649639130353995;0.000016833616813035672
0.7010193850795271;0.00001182597078428145
0.7858086487195538;0.000008101086398415543
0.8372690040121678;0.000006295268221771168
0.9385378473990826;0.00000415232508668387
