0.04883208120647914;0.0054937458603700464
0.058323049070821066;0.0032348758094503756
0.07144872617330687;0.001637303703773577
0.08111308307896872;0.0013381537765490093
0.09565688922353359;0.0006772946671280559
0.1058749914896653;0.0006688076080876862
0.1264527779988457;0.000384005415744907
0.1453899660916497;0.00025650209056800457
0.15688892473389607;0.0001993250510063012
0.1714587998967116;0.00013827535985437757
0.19465080240770033;0.00010088660693373693
0.21004582303213082;0.00008563270235813896
0.23545115567287847;0.000056482870263182
0.26392929841415497;0.00003497933993933709
0.29962912225073807;0.00002278307119290074
0.34015780529174017;0.00001885669160383744
0.3813003620397569;0.000011386950899403847
0.42741916789754203;0.000007606082078885476
0.46711249825227696;0.000005479908095517042
0.5170096182158621;0.0000033091406344154015
0.565022985686871;0.000001948517325047615
0.6174952324024511;0.0000018065316057779739
0.666333211597687;9.25963029850703e-7
0.7099694630794687;6.343078841806003e-7
0.7759025202664185;4.0796632414942775e-7
