0.5026, 0.0225
0.5036, 0.0225
0.5046, 0.0203
0.5055, 0.0203
0.5065, 0.0203
0.5074, 0.0224
0.5084, 0.0224
0.5093, 0.0224
0.5104, 0.0224
0.5112, 0.0224
0.5123, 0.0224
0.5131, 0.0224
0.5142, 0.0224
0.5152, 0.0224
0.5161, 0.0224
0.5171, 0.0224
0.5181, 0.0224
0.519, 0.0223
0.52, 0.0223
0.521, 0.0223
0.5219, 0.0223
0.5229, 0.0223
0.5238, 0.0223
0.5248, 0.0223
0.5258, 0.0223
0.5267, 0.0244
0.5276, 0.0244
0.5287, 0.0244
0.5295, 0.0244
0.5306, 0.0244
0.5306, 0.0265
0.5316, 0.0265
0.5325, 0.0265
0.5335, 0.0265
0.5344, 0.0265
0.5354, 0.0264
0.5364, 0.0264
0.5373, 0.0264
0.5383, 0.0264
0.5393, 0.0264
0.5402, 0.0264
0.5412, 0.0264
0.5422, 0.0264
0.5431, 0.0264
0.5441, 0.0264
0.545, 0.0264
0.546, 0.0264
0.547, 0.0285
0.5479, 0.0285
0.5489, 0.0285
0.5499, 0.0285
0.5508, 0.0284
0.5518, 0.0284
0.5528, 0.0284
0.5537, 0.0284
0.5547, 0.0284
0.5556, 0.0305
0.5566, 0.0305
0.5575, 0.0305
0.5585, 0.0305
0.5594, 0.0305
0.5605, 0.0305
0.5614, 0.0305
0.5624, 0.0305
0.5634, 0.0305
0.5643, 0.0305
0.5653, 0.0326
0.5662, 0.0326
0.5672, 0.0325
0.5682, 0.0325
0.5691, 0.0325
0.5701, 0.0325
0.5711, 0.0325
0.572, 0.0325
0.573, 0.0346
0.5739, 0.0346
0.5749, 0.0346
0.5758, 0.0346
0.5769, 0.0346
0.5777, 0.0346
0.5788, 0.0346
0.5796, 0.0367
0.5807, 0.0367
0.5817, 0.0367
0.5826, 0.0367
0.5836, 0.0366
0.5846, 0.0366
0.5855, 0.0387
0.5865, 0.0387
0.5875, 0.0387
0.5884, 0.0387
0.5894, 0.0387
0.5903, 0.0387
0.5913, 0.0408
0.5923, 0.0408
0.5932, 0.0408
0.5941, 0.0408
0.5952, 0.0408
0.596, 0.0429
0.5971, 0.0429
0.5981, 0.0429
0.599, 0.0429
0.6, 0.0429
0.6009, 0.045
0.6019, 0.0449
0.6029, 0.0449
0.6038, 0.0449
0.6048, 0.0449
0.6058, 0.0449
0.6067, 0.047
0.6077, 0.047
0.6087, 0.047
0.6096, 0.047
0.6106, 0.047
0.6115, 0.047
0.6125, 0.047
0.6135, 0.0491
0.6143, 0.0491
0.6154, 0.0491
0.6164, 0.0491
0.6173, 0.0512
0.6183, 0.0512
0.6193, 0.0511
0.6202, 0.0511
