5.8816e-3, 0.0112
4.5426e-3, 7.8753e-3
4.2346e-3, 0.0132
3.5981e-3, 0.0172
3.1443e-3, 0.0258
2.6345e-3, 0.0278
2.2262e-3, 2.4459e-3
2.6343e-3, 0.0484
2.0925e-3, 0.051
2.2573e-3, 0.0644
1.9893e-3, 0.0697
1.7531e-3, 0.081
1.5191e-3, 0.0916
1.3313e-3, 0.0989
1.4523e-3, 0.1109
1.4441e-3, 0.1289
1.1375e-3, 0.1189
1.0936e-3, 0.1508
1.0166e-3, 0.1408
9.3178e-4, 0.1634
8.9077e-4, 0.1907
8.0742e-4, 0.1781
7.4213e-4, 0.2053
7.0751e-4, 0.22
7.1346e-4, 0.2373
5.9273e-4, 0.2559
5.3421e-4, 0.2765
5.8935e-4, 0.2965
5.4628e-4, 0.3165
4.102e-4, 0.3411
3.9326e-4, 0.3644
2.92e-4, 0.3916
3.2032e-4, 0.4229
2.306e-4, 0.4489
2.3983e-4, 0.4815
2.2671e-4, 0.5188
1.2051e-4, 0.552
1.6831e-4, 0.592
1.4061e-4, 0.6252
1.296e-4, 0.6751
1.4057e-4, 0.7204
6.9072e-5, 0.7709
1.0915e-4, 0.8229
9.9474e-5, 0.8795
7.0212e-5, 0.9407
