1.128, 0.8348
1.2864, 0.8769
1.4482, 0.9132
1.6429, 0.959
1.8639, 1.003
2.1309, 1.047
2.4113, 1.0891
2.7426, 1.1311
3.1275, 1.1751
3.4401, 1.242
3.7162, 1.3317
4.0561, 1.412
4.4157, 1.498
4.7824, 1.5802
5.2064, 1.6585
5.6099, 1.7349
6.4639, 1.6815
8.363, 1.6242
7.3524, 1.6395
9.3905, 1.6663
10.6808, 1.7179
12.1171, 1.7619
13.7114, 1.8002
15.7574, 1.7983
18.0619, 1.8155
20.918, 1.8175
23.7931, 1.8117
26.7161, 1.8596
30.7823, 1.8367
35.104, 1.8042
39.7242, 1.7774
45.2999, 1.7967
50.604, 1.8311
56.5326, 1.7776
62.9939, 1.7088
71.4683, 1.6898
82.1338, 1.6688
91.5203, 1.6135
104.639, 1.5753
118.4104, 1.5581
135.0345, 1.5295
153.9929, 1.4971
169.3977, 1.4264
190.7128, 1.3615
213.6044, 1.3138
242.3437, 1.2718
273.5385, 1.2222
309.5436, 1.1783
353.9109, 1.1554
403.6004, 1.1172
460.2641, 1.0867
526.2439, 1.0352
592.4509, 0.995
665.2825, 0.9302
737.5074, 0.8672
774.5133, 0.8328
