0.4264, 0.0243
0.4588, 0.0317
0.4727, 0.0338
0.5028, 0.0369
0.5086, 0.0401
0.5293, 0.0464
0.5371, 0.0517
0.5512, 0.0569
0.5691, 0.0622
0.5792, 0.0686
0.5995, 0.0759
0.6116, 0.0918
0.6237, 0.0981
0.6319, 0.1087
0.6436, 0.1161
0.6479, 0.1287
0.6571, 0.1383
0.6736, 0.1488
0.6818, 0.1604
0.6876, 0.1763
0.7021, 0.1879
0.701, 0.2048
0.7176, 0.2185
0.7248, 0.2354
0.7389, 0.2545
0.749, 0.2724
0.7486, 0.2925
0.7587, 0.3147
0.7718, 0.3378
0.7824, 0.3612
0.8013, 0.3876
0.8023, 0.4151
0.81, 0.4457
0.8173, 0.4743
0.8183, 0.5091
0.8415, 0.544
0.8473, 0.5831
0.8526, 0.6242
0.8559, 0.6677
0.8763, 0.713
0.9005, 0.7638
0.9001, 0.8146
0.8982, 0.8695
0.9001, 0.9308
