0.0116, 0.0269
0.0177, 0.1144
0.029, 0.5645
0.0362, 0.6106
0.0456, 0.7037
0.0573, 0.8588
0.0717, 0.9365
0.0893, 0.885
0.0805, 0.834
0.1186, 0.8609
0.1075, 0.805
0.1379, 0.7989
0.1263, 0.7706
0.1627, 0.7651
0.1748, 0.6803
0.188, 0.6514
0.2023, 0.6465
0.2167, 0.7004
0.2305, 0.679
0.246, 0.6694
0.2631, 0.6618
0.2796, 0.6453
0.2962, 0.637
0.3149, 0.6439
0.3348, 0.6136
0.3541, 0.6026
0.3767, 0.5668
0.3982, 0.5316
0.4208, 0.5137
0.4473, 0.502
0.4716, 0.4848
0.4986, 0.4559
0.5262, 0.4621
0.5554, 0.4365
0.5857, 0.4098
0.6189, 0.3726
0.652, 0.3498
0.6856, 0.303
0.722, 0.2576
0.7601, 0.2218
0.8003, 0.1701
0.8428, 0.1143
0.8864, 0.0833
0.9299, 0.0413
0.9702, 5.4929e-3
