0.4064, 0.0101
0.4074, 0.0101
0.4083, 0.0101
0.4093, 0.0101
0.4102, 0.0101
0.4111, 0.0101
0.4121, 0.0101
0.413, 0.0101
0.4139, 0.0101
0.4149, 0.0101
0.4158, 0.0101
0.4167, 0.0101
0.4177, 0.0101
0.4186, 0.0101
0.4195, 0.0101
0.4195, 0.0121
0.4195, 0.0142
0.4195, 0.0162
0.4195, 0.0182
0.4195, 0.0203
0.4186, 0.0203
0.4176, 0.0203
0.4167, 0.0203
0.4158, 0.0203
0.4148, 0.0203
0.4139, 0.0203
0.413, 0.0203
0.4121, 0.0203
0.4121, 0.0183
0.4121, 0.0162
0.4121, 0.0142
0.4111, 0.0122
0.4102, 0.0122
0.4102, 0.0101
0.4093, 0.0101
0.4083, 8.1018e-3
0.4074, 8.1049e-3
0.4064, 8.1081e-3
0.4056, 8.1112e-3
0.4046, 8.1144e-3
0.4037, 8.1175e-3
0.4028, 8.1207e-3
0.4018, 8.1238e-3
0.4018, 6.0913e-3
0.4028, 6.0881e-3
0.4037, 6.085e-3
0.4037, 8.1175e-3
0.4037, 0.0102
0.4028, 0.0102
0.4018, 0.0102
0.4028, 0.0122
0.4037, 0.0122
0.4046, 0.0101
0.4037, 0.0122
0.4046, 0.0122
0.4056, 0.0101
0.4064, 0.0101
0.4074, 0.0122
0.4083, 0.0122
0.4093, 0.0122
0.4102, 0.0122
0.4111, 0.0122
0.4121, 0.0122
0.413, 0.0122
0.4139, 0.0121
0.4149, 0.0121
0.4158, 0.0121
0.4167, 0.0121
0.4177, 0.0121
0.4186, 0.0121
0.4186, 0.0101
0.4195, 8.064e-3
0.4195, 6.0314e-3
0.4195, 3.9989e-3
0.4195, 1.9664e-3
0.4205, 3.9957e-3
0.4214, 6.0251e-3
0.4223, 8.0545e-3
0.4232, 0.0101
0.4242, 0.0101
0.4251, 0.0101
0.426, 0.0101
0.427, 0.0101
0.4279, 0.0101
0.4288, 0.0101
0.4297, 0.0101
0.4307, 0.0101
0.4316, 0.0101
0.4325, 0.0101
0.4335, 0.01
0.4344, 0.01
0.4353, 0.01
0.4363, 0.01
0.4372, 0.01
0.4381, 0.01
0.4391, 0.01
0.439, 0.0121
0.44, 0.0121
0.4409, 0.0121
0.4418, 0.0121
0.4428, 0.0121
0.4437, 0.012
0.4445, 0.012
0.4456, 0.012
