0.4153, 0.0101
0.4668, 0.015
0.4818, 0.019
0.499, 0.021
0.5194, 0.0341
0.5344, 0.025
0.5413, 0.029
0.546, 0.0381
0.5608, 0.0432
0.5911, 0.0491
0.6055, 0.0593
0.6221, 0.0663
0.6278, 0.0805
0.6449, 0.0927
0.6667, 0.1068
0.6695, 0.1312
0.6909, 0.1484
0.6978, 0.1616
0.7048, 0.1738
0.7387, 0.1869
0.7252, 0.2022
0.7336, 0.2163
0.7572, 0.2346
0.76, 0.2528
0.7721, 0.2701
0.7762, 0.2913
0.7892, 0.3127
0.7784, 0.3361
0.8026, 0.3604
0.7988, 0.3869
0.8122, 0.4163
0.8327, 0.4457
0.8563, 0.4771
0.847, 0.5117
0.8548, 0.5483
0.8817, 0.5857
0.89, 0.6263
0.8913, 0.6711
0.901, 0.7168
0.9186, 0.7654
0.9236, 0.8183
0.9351, 0.8732
0.9504, 0.9361
