3.2798e-4, 2.1691e-3
5.169e-4, 6.2295e-3
1.9237e-3, 7.751e-3
6.2389e-3, 9.2527e-3
9.0632e-3, 0.0299
8.3309e-3, 0.0339
7.7008e-3, 0.0392
7.0192e-3, 0.0439
6.7296e-3, 0.0505
5.7181e-3, 0.0532
5.5284e-3, 0.0692
5.039e-3, 0.0758
4.671e-3, 0.0804
4.58e-3, 0.0918
3.8158e-3, 0.0991
3.6379e-3, 0.107
3.3721e-3, 0.1184
2.9634e-3, 0.1263
2.6709e-3, 0.1383
2.2822e-3, 0.1469
2.244e-3, 0.1616
1.8748e-3, 0.1749
1.6709e-3, 0.1875
1.5144e-3, 0.2008
1.4724e-3, 0.2181
1.1662e-3, 0.236
9.9364e-4, 0.2726
7.9815e-4, 0.2919
7.3156e-4, 0.3139
7.0927e-4, 0.3365
5.4775e-4, 0.3611
4.602e-4, 0.387
4.3503e-4, 0.4157
3.866e-4, 0.4456
3.1937e-4, 0.4748
2.378e-4, 0.5101
1.9755e-4, 0.5447
1.7954e-4, 0.584
1.8936e-4, 0.6239
1.2779e-4, 0.6671
9.952e-5, 0.7144
9.9227e-5, 0.763
6.9648e-5, 0.8129
